FirstSeen,Id,CurrentLantitude,CurrentLongitude,AltitudeMeters,#OfWifiNetworks,SSID,MAC,Channel,RSSI,SSID2,MAC2,Channel2,RSSI2,SSID3,MAC3,Channel3,RSSI3,SSID4,MAC4,Channel4,RSSI4,SSID5,MAC5,Channel5,RSSI5,SSID6,MAC6,Channel6,RSSI6,SSID7,MAC7,Channel7,RSSI7,SSID8,MAC8,Channel8,RSSI8,SSID9,MAC9,Channel9,RSSI9,SSID10,MAC10,Channel10,RSSI10
2017-12-01 10:59:32,SM-G950F,32.17092410916535,34.81275918581424,29.998889595076953,2,claire,cc:b2:55:67:2b:85,6,-90,Bezeq Free 672B84,62:b2:55:67:2b:86,6,-92
2017-12-01 10:59:41,SM-G950F,32.170302961492325,34.81249258786661,30.932706346899515,1,ter123,70:4d:7b:0c:89:50,6,-83
2017-12-01 10:59:44,SM-G950F,32.17009177038523,34.8123924291015,30.961174799733378,2,BezeqFree,5a:ab:1b:62:0d:fd,2,-85,geller,00:78:9e:fa:3b:62,11,-90
2017-12-01 10:59:50,SM-G950F,32.16964553962474,34.812198841457004,30.62408958535301,2,nina,20:0c:c8:2b:2a:14,11,-76,DIRECT-1C-HP DeskJet 3830 series,94:57:a5:4b:4f:41,6,-85
2017-12-01 10:59:53,SM-G950F,32.169423702689954,34.81210224701049,30.46032095326754,2,UFI_UF230_B3F,00:0b:6c:4d:1b:3f,6,-88,hot,00:1c:10:09:4f:bc,3,-90
2017-12-01 10:59:56,SM-G950F,32.16921657591955,34.8119993015223,30.246080183177583,2,WR,00:30:4f:82:7b:30,11,-89,klaiman,a0:ab:1b:62:0d:fc,2,-90
2017-12-01 10:59:59,SM-G950F,32.169027594463216,34.81191817927795,29.88889813438273,1,HOTBOX-651B,54:64:d9:5f:59:83,1,-77
2017-12-01 11:00:26,SM-G950F,32.16956688989755,34.812206661227876,29.984707511555015,1,nina,20:0c:c8:2b:2a:14,11,-71
2017-12-01 11:00:29,SM-G950F,32.169817000218366,34.81230905410695,29.98143136780164,1,landau,74:da:38:14:4b:88,11,-86
2017-12-01 11:00:32,SM-G950F,32.17005164614875,34.812397786519114,29.977980536112952,3,klaiman,a0:ab:1b:62:0d:fc,2,-83,LRWN,0c:f4:d5:29:a2:9c,36,-89,HOTBOX-651B,54:64:d9:5f:59:83,1,-92
2017-12-01 11:00:34,SM-G950F,32.17019624834832,34.81245570309557,29.861150924216155,1,frank,e8:94:f6:e2:6e:4b,6,-65
2017-12-01 11:00:38,SM-G950F,32.1704760444708,34.812577158369976,29.67313485345308,3,ter123,70:4d:7b:0c:89:50,6,-75,UFI_UF230_B3F,00:0b:6c:4d:1b:3f,6,-81,hot,00:1c:10:09:4f:bc,3,-84
2017-12-01 11:00:41,SM-G950F,32.170654027529686,34.81268553093009,29.21502010815968,2,UFI_UF230_B3F,00:0b:6c:4d:1b:3f,6,-70,TUCHLER,00:26:5a:69:94:e3,6,-90
2017-12-01 11:00:44,SM-G950F,32.17081209129427,34.812767664505046,28.924403723449103,1,Laufer-wifi,4c:60:de:51:8b:ca,11,-89
2017-12-01 11:00:47,SM-G950F,32.17095455549593,34.81282029540289,29.011697047706974,1,HP-Print-AF-Officejet Pro 6830,28:80:23:40:5f:af,6,-70
2017-12-01 11:00:59,SM-G950F,32.17178366806458,34.812966284830594,29.955616590355632,2,Oded 5Ghz,00:12:2a:e1:6c:4c,48,-89,Oded 2.4Ghz,00:12:2a:e1:6c:48,11,-89
2017-12-01 11:01:05,SM-G950F,32.17221891605429,34.813008839731566,30.49784498151697,1,DIR-825-4f83,80:26:89:0d:4f:84,1,-78
2017-12-01 11:01:11,SM-G950F,32.17246213445027,34.81314408162315,30.730460765215987,1,DIR-825-4f83,80:26:89:0d:4f:84,1,-70
2017-12-01 11:01:20,SM-G950F,32.172359339129684,34.81383247774181,31.35812286745131,2,Bezeq Free GA32E3,52:b0:ce:ac:32:98,1,-67,Lahav,08:3e:5d:5c:72:5e,11,-83
2017-12-01 11:01:26,SM-G950F,32.17229583572982,34.814265874458584,32.03668527946496,1,love,14:ae:db:58:73:75,1,-58
2017-12-01 11:04:06,SM-G950F,32.17221784967324,34.814398286352024,49.173541035059245,1,BezeqFree,06:ae:db:58:73:75,1,-74
2017-12-01 11:04:18,SM-G950F,32.17227246645649,34.81408016821385,47.69363736183398,1,BezeqFree,06:ae:db:58:73:75,1,-57
2017-12-01 11:04:21,SM-G950F,32.17230692344676,34.81390382396507,46.72223219542287,1,Lahav,fc:b4:e6:d2:86:9e,11,-81
2017-12-01 11:04:45,SM-G950F,32.17257421641877,34.81234245317759,43.21979901905486,2,HOTBOX1234,00:78:9e:f9:f5:5b,1,-81,DIRECT-56-HP OfficeJet 6950,30:e1:71:be:67:57,11,-90
